Generation,PID, Epoch, Training Loss, Validation Loss,Best Loss(Generation), Accuracy,EarlyStopCount,Runtime
9,0,1,0.25590313,0.25152438,0.25152438,0.3516,   0/  3,3.61951971
9,0,2,0.25297124,0.24873306,0.24873306,0.3454,   0/  3,3.62056684
9,0,3,0.24982838,0.24693611,0.24693611,0.3546,   0/  3,3.61555052
9,0,4,0.24620039,0.24336514,0.24336514,0.3597,   0/  3,3.62214446
9,0,5,0.24314761,0.24119622,0.24119622,0.3703,   0/  3,3.62102509
9,0,6,0.24160887,0.24110444,0.24110444,0.3796,   0/  3,3.62328768
9,0,7,0.24165127,0.24187996,0.24110444,0.3647,   1/  3,3.62664747
9,0,8,0.23885862,0.23655268,0.23655268,0.3924,   1/  3,3.63418412
9,0,9,0.23815785,0.24817684,0.23655268,0.344,   2/  3,3.67418194
9,0,10,0.23692695,0.23375972,0.23375972,0.4071,   2/  3,3.72474456
9,0,11,0.23789255,0.25098837,0.23375972,0.358,   3/  3,3.74467754
9,1,0,0.35196668,0.32497677,0.32497677,0.1135,   0/  3,3.72426081
9,1,1,0.32498778,0.32492711,0.32492711,0.1135,   0/  3,3.7610538
9,1,2,0.324984,0.32497145,0.32492711,0.1135,   1/  3,3.75923371
9,1,3,0.32500341,0.32493295,0.32492711,0.1135,   2/  3,3.75972271
9,1,4,0.32498534,0.32491489,0.32491489,0.1135,   2/  3,3.76567411
9,1,5,0.32499003,0.32499034,0.32491489,0.1135,   3/  3,3.75611544
9,2,0,0.27339306,0.18581174,0.18581174,0.542,   0/  3,3.64535475
9,2,1,0.18449742,0.18391783,0.18391783,0.5397,   0/  3,3.67286658
9,2,2,0.18018474,0.17710732,0.17710732,0.5634,   0/  3,3.67086697
9,2,3,0.17887499,0.17829553,0.17710732,0.5577,   1/  3,3.67109632
9,2,4,0.17701007,0.17841022,0.17710732,0.5456,   2/  3,3.67314482
9,2,5,0.17742318,0.17825588,0.17710732,0.5532,   3/  3,3.67636442
9,3,0,0.39281705,0.32502367,0.32502367,0.1135,   0/  3,3.62420464
9,3,1,0.32496607,0.32494006,0.32494006,0.1135,   0/  3,3.64445806
9,3,2,0.3249575,0.32490169,0.32490169,0.1135,   0/  3,3.64428806
9,3,3,0.32495362,0.32492984,0.32490169,0.1135,   1/  3,3.64517474
9,3,4,0.32495875,0.32491814,0.32490169,0.1135,   2/  3,3.64551902
9,3,5,0.324956,0.32491396,0.32490169,0.1135,   3/  3,3.64602375
9,4,0,0.23272494,0.19886628,0.19886628,0.5497,   0/  3,3.66550994
9,4,1,0.17768209,0.17362189,0.17362189,0.5982,   0/  3,3.70332813
9,4,2,0.16997763,0.16433854,0.16433854,0.6406,   0/  3,3.70366359
9,4,3,0.16543016,0.16663713,0.16433854,0.6379,   1/  3,3.70278978
9,4,4,0.16332486,0.16383278,0.16383278,0.6437,   1/  3,3.70209265
9,4,5,0.16130085,0.15623112,0.15623112,0.6719,   1/  3,3.70090675
